operator_id,operator,legal_name,year,period,period_end,grain,metric_key,metric_zh,value,official_value,unit,comparator,scope,basis,verification_status,verification_count,primary_source_id,primary_source_url,verification_sources,reviewed_source_count,reviewed_source_ids,reviewed_source_urls,audit_outcome,gap_reason_code,gap_reason,quality_note
hkt,HKT,HKT Trust and HKT Limited,2017,FY2017,2017-12-31,annual,5g_base_stations,5G基站數,,,base_stations,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]","[""https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf"", ""https://www.hkt.com/api-service/assets/e01-2018.02.06%20(201.pdf"", ""https://www.hkt.com/api-service/assets/HKT%202017%20Annual%20Res.pdf""]",source_gap_confirmed,precommercial_kpi_not_defined,香港商业5G于2020年推出；FY2017官方材料没有把5G基站數定义为可复用年度KPI。仅5G客户与渗透率在可证明为商业服务零值时单独记0，其余不推定。,香港商业5G于2020年推出；FY2017官方材料没有把5G基站數定义为可复用年度KPI。仅5G客户与渗透率在可证明为商业服务零值时单独记0，其余不推定。
hkt,HKT,HKT Trust and HKT Limited,2017,FY2017,2017-12-31,annual,5g_customers,5G客戶,0,0,million_customers,=,commercial post-paid 5G customer base,year_end,operational_zero_from_precommercial_timeline,3,hkt_ar_2017,https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]",3,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]","[""https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf"", ""https://www.hkt.com/api-service/assets/e01-2018.02.06%20(201.pdf"", ""https://www.hkt.com/api-service/assets/HKT%202017%20Annual%20Res.pdf""]",value_verified,,,"Commercial 5G service had not launched; zero is a verified commercial-customer state, not an issuer-published KPI."
hkt,HKT,HKT Trust and HKT Limited,2017,FY2017,2017-12-31,annual,5g_home_broadband_ebitda_growth,5G家庭寬頻EBITDA增長,,,percent,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]","[""https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf"", ""https://www.hkt.com/api-service/assets/e01-2018.02.06%20(201.pdf"", ""https://www.hkt.com/api-service/assets/HKT%202017%20Annual%20Res.pdf""]",source_gap_confirmed,precommercial_kpi_not_defined,香港商业5G于2020年推出；FY2017官方材料没有把5G家庭寬頻EBITDA增長定义为可复用年度KPI。仅5G客户与渗透率在可证明为商业服务零值时单独记0，其余不推定。,香港商业5G于2020年推出；FY2017官方材料没有把5G家庭寬頻EBITDA增長定义为可复用年度KPI。仅5G客户与渗透率在可证明为商业服务零值时单独记0，其余不推定。
hkt,HKT,HKT Trust and HKT Limited,2017,FY2017,2017-12-31,annual,5g_home_broadband_revenue_growth,5G家庭寬頻收入增長,,,percent,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]","[""https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf"", ""https://www.hkt.com/api-service/assets/e01-2018.02.06%20(201.pdf"", ""https://www.hkt.com/api-service/assets/HKT%202017%20Annual%20Res.pdf""]",source_gap_confirmed,precommercial_kpi_not_defined,香港商业5G于2020年推出；FY2017官方材料没有把5G家庭寬頻收入增長定义为可复用年度KPI。仅5G客户与渗透率在可证明为商业服务零值时单独记0，其余不推定。,香港商业5G于2020年推出；FY2017官方材料没有把5G家庭寬頻收入增長定义为可复用年度KPI。仅5G客户与渗透率在可证明为商业服务零值时单独记0，其余不推定。
hkt,HKT,HKT Trust and HKT Limited,2017,FY2017,2017-12-31,annual,5g_penetration,5G滲透率,0,0,percent,=,commercial 5G penetration within post-paid customer base,year_end,operational_zero_from_precommercial_timeline,3,hkt_ar_2017,https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]",3,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]","[""https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf"", ""https://www.hkt.com/api-service/assets/e01-2018.02.06%20(201.pdf"", ""https://www.hkt.com/api-service/assets/HKT%202017%20Annual%20Res.pdf""]",value_verified,,,Commercial 5G did not exist in Hong Kong before 2020; 0% records the verified pre-commercial state rather than a published issuer KPI.
hkt,HKT,HKT Trust and HKT Limited,2017,FY2017,2017-12-31,annual,5g_population_coverage,5G人口覆蓋率,,,percent,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]","[""https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf"", ""https://www.hkt.com/api-service/assets/e01-2018.02.06%20(201.pdf"", ""https://www.hkt.com/api-service/assets/HKT%202017%20Annual%20Res.pdf""]",source_gap_confirmed,precommercial_kpi_not_defined,香港商业5G于2020年推出；FY2017官方材料没有把5G人口覆蓋率定义为可复用年度KPI。仅5G客户与渗透率在可证明为商业服务零值时单独记0，其余不推定。,香港商业5G于2020年推出；FY2017官方材料没有把5G人口覆蓋率定义为可复用年度KPI。仅5G客户与渗透率在可证明为商业服务零值时单独记0，其余不推定。
hkt,HKT,HKT Trust and HKT Limited,2017,FY2017,2017-12-31,annual,annual_mobile_data_traffic,年度移動數據流量,,,TB,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]","[""https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf"", ""https://www.hkt.com/api-service/assets/e01-2018.02.06%20(201.pdf"", ""https://www.hkt.com/api-service/assets/HKT%202017%20Annual%20Res.pdf""]",source_gap_confirmed,growth_only_no_absolute_value,已复核HKT FY2017年报、业绩公告及演示；仅见数据用量或流量增长描述，没有年度移動數據流量的年度绝对值，不能从增长率反推。,已复核HKT FY2017年报、业绩公告及演示；仅见数据用量或流量增长描述，没有年度移動數據流量的年度绝对值，不能从增长率反推。
hkt,HKT,HKT Trust and HKT Limited,2017,FY2017,2017-12-31,annual,commercial_buildings_covered,商業樓宇覆蓋,,,buildings,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]","[""https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf"", ""https://www.hkt.com/api-service/assets/e01-2018.02.06%20(201.pdf"", ""https://www.hkt.com/api-service/assets/HKT%202017%20Annual%20Res.pdf""]",source_gap_confirmed,not_numerically_disclosed,已逐项复核HKT FY2017官方年报、业绩公告及业绩演示；商業樓宇覆蓋没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。,已逐项复核HKT FY2017官方年报、业绩公告及业绩演示；商業樓宇覆蓋没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。
hkt,HKT,HKT Trust and HKT Limited,2017,FY2017,2017-12-31,annual,consumer_broadband_customers,住宅寬頻客戶,1.423,1.423,million_customers,=,retail consumer broadband access lines,year_end,official_three_distinct_sources_verified,3,hkt_ar_2017,https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]",3,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]","[""https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf"", ""https://www.hkt.com/api-service/assets/e01-2018.02.06%20(201.pdf"", ""https://www.hkt.com/api-service/assets/HKT%202017%20Annual%20Res.pdf""]",value_verified,,,FY2021 was corrected from 1.637m total broadband access lines to the directly comparable 1.461m retail consumer line count.
hkt,HKT,HKT Trust and HKT Limited,2017,FY2017,2017-12-31,annual,enterprise_2gbps_plus_customers,企業2Gbps以上客戶,,,customers,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]","[""https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf"", ""https://www.hkt.com/api-service/assets/e01-2018.02.06%20(201.pdf"", ""https://www.hkt.com/api-service/assets/HKT%202017%20Annual%20Res.pdf""]",source_gap_confirmed,not_numerically_disclosed,已逐项复核HKT FY2017官方年报、业绩公告及业绩演示；企業2Gbps以上客戶没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。,已逐项复核HKT FY2017官方年报、业绩公告及业绩演示；企業2Gbps以上客戶没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。
hkt,HKT,HKT Trust and HKT Limited,2017,FY2017,2017-12-31,annual,enterprise_core_churn,企業核心業務月流失率,,,percent,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]","[""https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf"", ""https://www.hkt.com/api-service/assets/e01-2018.02.06%20(201.pdf"", ""https://www.hkt.com/api-service/assets/HKT%202017%20Annual%20Res.pdf""]",source_gap_confirmed,not_numerically_disclosed,已逐项复核HKT FY2017官方年报、业绩公告及业绩演示；企業核心業務月流失率没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。,已逐项复核HKT FY2017官方年报、业绩公告及业绩演示；企業核心業務月流失率没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。
hkt,HKT,HKT Trust and HKT Limited,2017,FY2017,2017-12-31,annual,free_tv_population_coverage,免費電視人口/家庭覆蓋率,,,percent,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]","[""https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf"", ""https://www.hkt.com/api-service/assets/e01-2018.02.06%20(201.pdf"", ""https://www.hkt.com/api-service/assets/HKT%202017%20Annual%20Res.pdf""]",source_gap_confirmed,not_applicable_business_scope,HKT披露的是收费电视安装基数，不是免费电视人口或家庭覆盖率；两个口径不互换。,HKT披露的是收费电视安装基数，不是免费电视人口或家庭覆盖率；两个口径不互换。
hkt,HKT,HKT Trust and HKT Limited,2017,FY2017,2017-12-31,annual,ftth_connections,FTTH連接,0.698,0.698,million_connections,=,consumer FTTH access lines/connections,year_end,official_three_distinct_sources_verified,3,hkt_ar_2017,https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]",3,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]","[""https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf"", ""https://www.hkt.com/api-service/assets/e01-2018.02.06%20(201.pdf"", ""https://www.hkt.com/api-service/assets/HKT%202017%20Annual%20Res.pdf""]",value_verified,,,FY2017 698k is directly disclosed in the official results presentation; FY2023 is reported as 1.01m and over one million.
hkt,HKT,HKT Trust and HKT Limited,2017,FY2017,2017-12-31,annual,homes_passed_or_connected,寬頻網絡覆蓋/接入家庭,,,million_homes,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]","[""https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf"", ""https://www.hkt.com/api-service/assets/e01-2018.02.06%20(201.pdf"", ""https://www.hkt.com/api-service/assets/HKT%202017%20Annual%20Res.pdf""]",source_gap_confirmed,not_numerically_disclosed,已逐项复核HKT FY2017官方年报、业绩公告及业绩演示；寬頻網絡覆蓋/接入家庭没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。,已逐项复核HKT FY2017官方年报、业绩公告及业绩演示；寬頻網絡覆蓋/接入家庭没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。
hkt,HKT,HKT Trust and HKT Limited,2017,FY2017,2017-12-31,annual,mobile_data_dou,月戶均移動數據流量DOU,,,GB_per_user_month,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]","[""https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf"", ""https://www.hkt.com/api-service/assets/e01-2018.02.06%20(201.pdf"", ""https://www.hkt.com/api-service/assets/HKT%202017%20Annual%20Res.pdf""]",source_gap_confirmed,growth_only_no_absolute_value,已复核HKT FY2017年报、业绩公告及演示；仅见数据用量或流量增长描述，没有月戶均移動數據流量DOU的年度绝对值，不能从增长率反推。,已复核HKT FY2017年报、业绩公告及演示；仅见数据用量或流量增长描述，没有月戶均移動數據流量DOU的年度绝对值，不能从增长率反推。
hkt,HKT,HKT Trust and HKT Limited,2017,FY2017,2017-12-31,annual,mobile_postpaid_arpu,移動後付ARPU,,,HKD_per_user_month,=,"reviewed official annual report, results announcement and presentation",year_end,source_gap_confirmed,0,,,[],3,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]","[""https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf"", ""https://www.hkt.com/api-service/assets/e01-2018.02.06%20(201.pdf"", ""https://www.hkt.com/api-service/assets/HKT%202017%20Annual%20Res.pdf""]",source_gap_confirmed,not_numerically_disclosed,已逐项复核HKT FY2017官方年报、业绩公告及业绩演示；移動後付ARPU没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。,已逐项复核HKT FY2017官方年报、业绩公告及业绩演示；移動後付ARPU没有直接可复用的年度数值，定性表述、不同口径或无基数增长未转换为数值。
hkt,HKT,HKT Trust and HKT Limited,2017,FY2017,2017-12-31,annual,mobile_postpaid_churn,移動後付月流失率,1.1,1.1,percent,=,monthly post-paid churn,monthly_rate,official_three_distinct_sources_verified,3,hkt_ar_2017,https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]",3,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]","[""https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf"", ""https://www.hkt.com/api-service/assets/e01-2018.02.06%20(201.pdf"", ""https://www.hkt.com/api-service/assets/HKT%202017%20Annual%20Res.pdf""]",value_verified,,,
hkt,HKT,HKT Trust and HKT Limited,2017,FY2017,2017-12-31,annual,mobile_postpaid_customers,移動後付客戶,3.217,3.217,million_customers,=,Hong Kong post-paid mobile customer base,year_end,official_three_distinct_sources_verified,3,hkt_ar_2017,https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]",3,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]","[""https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf"", ""https://www.hkt.com/api-service/assets/e01-2018.02.06%20(201.pdf"", ""https://www.hkt.com/api-service/assets/HKT%202017%20Annual%20Res.pdf""]",value_verified,,,
hkt,HKT,HKT Trust and HKT Limited,2017,FY2017,2017-12-31,annual,mobile_postpaid_exit_arpu,移動後付期末ARPU,232,232,HKD_per_user_month,=,Hong Kong post-paid exit ARPU,exit_month,official_three_distinct_sources_verified,3,hkt_ar_2017,https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]",3,"[""hkt_ar_2017"", ""hkt_results_2017"", ""hkt_presentation_2017""]","[""https://www.hkt.com/api-service/assets/2018-hkt-annual-re_e.pdf"", ""https://www.hkt.com/api-service/assets/e01-2018.02.06%20(201.pdf"", ""https://www.hkt.com/api-service/assets/HKT%202017%20Annual%20Res.pdf""]",value_verified,,,
