subject,source_family,period,metric_key,metric_name,official_value,official_unit,verification_status,verification_count,official_source_label,official_source_url,verification_method,note
Hong Kong telecommunications market,OFCA telecommunications indicators,FY2019/20,mobile_subscriber_penetration_rate,Mobile subscriber penetration rate (%),275.0,percent,official_match,2,OFCA Telecommunications Indicators in Hong Kong,https://www.ofca.gov.hk/filemanager/ofca/en/content_297/hktelecom-indicators_summary.htm,official_table_plus_official_index_crosscheck,Official public OFCA table retained. N/A or unavailable cells are kept as source gaps and are not estimated.
Hong Kong telecommunications market,OFCA telecommunications indicators,FY2020/21,mobile_subscriber_penetration_rate,Mobile subscriber penetration rate (%),291.0,percent,official_match,2,OFCA Telecommunications Indicators in Hong Kong,https://www.ofca.gov.hk/filemanager/ofca/en/content_297/hktelecom-indicators_summary.htm,official_table_plus_official_index_crosscheck,Official public OFCA table retained. N/A or unavailable cells are kept as source gaps and are not estimated.
Hong Kong telecommunications market,OFCA telecommunications indicators,FY2021/22,mobile_subscriber_penetration_rate,Mobile subscriber penetration rate (%),342.0,percent,official_match,2,OFCA Telecommunications Indicators in Hong Kong,https://www.ofca.gov.hk/filemanager/ofca/en/content_297/hktelecom-indicators_summary.htm,official_table_plus_official_index_crosscheck,Official public OFCA table retained. N/A or unavailable cells are kept as source gaps and are not estimated.
Hong Kong telecommunications market,OFCA telecommunications indicators,FY2022/23,mobile_subscriber_penetration_rate,Mobile subscriber penetration rate (%),282.0,percent,official_match,2,OFCA Telecommunications Indicators in Hong Kong,https://www.ofca.gov.hk/filemanager/ofca/en/content_297/hktelecom-indicators_summary.htm,official_table_plus_official_index_crosscheck,Official public OFCA table retained. N/A or unavailable cells are kept as source gaps and are not estimated.
Hong Kong telecommunications market,OFCA telecommunications indicators,FY2023/24,mobile_subscriber_penetration_rate,Mobile subscriber penetration rate (%),328.0,percent,official_match,2,OFCA Telecommunications Indicators in Hong Kong,https://www.ofca.gov.hk/filemanager/ofca/en/content_297/hktelecom-indicators_summary.htm,official_table_plus_official_index_crosscheck,Official public OFCA table retained. N/A or unavailable cells are kept as source gaps and are not estimated.
Hong Kong telecommunications market,OFCA telecommunications indicators,FY2024/25,mobile_subscriber_penetration_rate,Mobile subscriber penetration rate (%),359.0,percent,official_match,2,OFCA Telecommunications Indicators in Hong Kong,https://www.ofca.gov.hk/filemanager/ofca/en/content_297/hktelecom-indicators_summary.htm,official_table_plus_official_index_crosscheck,Official public OFCA table retained. N/A or unavailable cells are kept as source gaps and are not estimated.
Hong Kong telecommunications market,OFCA telecommunications indicators,FY2015/16,dedicated_mobile_data_connections_with_download_speeds_higher_than_256kbps,Dedicated mobile data connections with download speeds higher than 256kbps (million),,million,source_gap_confirmed,2,OFCA Telecommunications Indicators in Hong Kong,https://www.ofca.gov.hk/filemanager/ofca/en/content_297/hktelecom-indicators_summary.htm,official_table_plus_official_index_crosscheck,Official public OFCA table retained. N/A or unavailable cells are kept as source gaps and are not estimated.
Hong Kong telecommunications market,OFCA telecommunications indicators,FY2016/17,dedicated_mobile_data_connections_with_download_speeds_higher_than_256kbps,Dedicated mobile data connections with download speeds higher than 256kbps (million),1.09,million,official_match,2,OFCA Telecommunications Indicators in Hong Kong,https://www.ofca.gov.hk/filemanager/ofca/en/content_297/hktelecom-indicators_summary.htm,official_table_plus_official_index_crosscheck,Official public OFCA table retained. N/A or unavailable cells are kept as source gaps and are not estimated.
Hong Kong telecommunications market,OFCA telecommunications indicators,FY2017/18,dedicated_mobile_data_connections_with_download_speeds_higher_than_256kbps,Dedicated mobile data connections with download speeds higher than 256kbps (million),2.82,million,official_match,2,OFCA Telecommunications Indicators in Hong Kong,https://www.ofca.gov.hk/filemanager/ofca/en/content_297/hktelecom-indicators_summary.htm,official_table_plus_official_index_crosscheck,Official public OFCA table retained. N/A or unavailable cells are kept as source gaps and are not estimated.
Hong Kong telecommunications market,OFCA telecommunications indicators,FY2018/19,dedicated_mobile_data_connections_with_download_speeds_higher_than_256kbps,Dedicated mobile data connections with download speeds higher than 256kbps (million),2.87,million,official_match,2,OFCA Telecommunications Indicators in Hong Kong,https://www.ofca.gov.hk/filemanager/ofca/en/content_297/hktelecom-indicators_summary.htm,official_table_plus_official_index_crosscheck,Official public OFCA table retained. N/A or unavailable cells are kept as source gaps and are not estimated.
Hong Kong telecommunications market,OFCA telecommunications indicators,FY2019/20,dedicated_mobile_data_connections_with_download_speeds_higher_than_256kbps,Dedicated mobile data connections with download speeds higher than 256kbps (million),1.61,million,official_match,2,OFCA Telecommunications Indicators in Hong Kong,https://www.ofca.gov.hk/filemanager/ofca/en/content_297/hktelecom-indicators_summary.htm,official_table_plus_official_index_crosscheck,Official public OFCA table retained. N/A or unavailable cells are kept as source gaps and are not estimated.
Hong Kong telecommunications market,OFCA telecommunications indicators,FY2020/21,dedicated_mobile_data_connections_with_download_speeds_higher_than_256kbps,Dedicated mobile data connections with download speeds higher than 256kbps (million),1.26,million,official_match,2,OFCA Telecommunications Indicators in Hong Kong,https://www.ofca.gov.hk/filemanager/ofca/en/content_297/hktelecom-indicators_summary.htm,official_table_plus_official_index_crosscheck,Official public OFCA table retained. N/A or unavailable cells are kept as source gaps and are not estimated.
Hong Kong telecommunications market,OFCA telecommunications indicators,FY2021/22,dedicated_mobile_data_connections_with_download_speeds_higher_than_256kbps,Dedicated mobile data connections with download speeds higher than 256kbps (million),1.1,million,official_match,2,OFCA Telecommunications Indicators in Hong Kong,https://www.ofca.gov.hk/filemanager/ofca/en/content_297/hktelecom-indicators_summary.htm,official_table_plus_official_index_crosscheck,Official public OFCA table retained. N/A or unavailable cells are kept as source gaps and are not estimated.
Hong Kong telecommunications market,OFCA telecommunications indicators,FY2022/23,dedicated_mobile_data_connections_with_download_speeds_higher_than_256kbps,Dedicated mobile data connections with download speeds higher than 256kbps (million),1.8,million,official_match,2,OFCA Telecommunications Indicators in Hong Kong,https://www.ofca.gov.hk/filemanager/ofca/en/content_297/hktelecom-indicators_summary.htm,official_table_plus_official_index_crosscheck,Official public OFCA table retained. N/A or unavailable cells are kept as source gaps and are not estimated.
Hong Kong telecommunications market,OFCA telecommunications indicators,FY2023/24,dedicated_mobile_data_connections_with_download_speeds_higher_than_256kbps,Dedicated mobile data connections with download speeds higher than 256kbps (million),2.06,million,official_match,2,OFCA Telecommunications Indicators in Hong Kong,https://www.ofca.gov.hk/filemanager/ofca/en/content_297/hktelecom-indicators_summary.htm,official_table_plus_official_index_crosscheck,Official public OFCA table retained. N/A or unavailable cells are kept as source gaps and are not estimated.
Hong Kong telecommunications market,OFCA telecommunications indicators,FY2015/16,isdn_subscriptions,ISDN subscriptions,8728.0,count,official_match,2,OFCA Telecommunications Indicators in Hong Kong,https://www.ofca.gov.hk/filemanager/ofca/en/content_297/hktelecom-indicators_summary.htm,official_table_plus_official_index_crosscheck,Official public OFCA table retained. N/A or unavailable cells are kept as source gaps and are not estimated.
Hong Kong telecommunications market,OFCA telecommunications indicators,FY2016/17,isdn_subscriptions,ISDN subscriptions,7955.0,count,official_match,2,OFCA Telecommunications Indicators in Hong Kong,https://www.ofca.gov.hk/filemanager/ofca/en/content_297/hktelecom-indicators_summary.htm,official_table_plus_official_index_crosscheck,Official public OFCA table retained. N/A or unavailable cells are kept as source gaps and are not estimated.
Hong Kong telecommunications market,OFCA telecommunications indicators,FY2017/18,isdn_subscriptions,ISDN subscriptions,6838.0,count,official_match,2,OFCA Telecommunications Indicators in Hong Kong,https://www.ofca.gov.hk/filemanager/ofca/en/content_297/hktelecom-indicators_summary.htm,official_table_plus_official_index_crosscheck,Official public OFCA table retained. N/A or unavailable cells are kept as source gaps and are not estimated.
Hong Kong telecommunications market,OFCA telecommunications indicators,FY2018/19,isdn_subscriptions,ISDN subscriptions,6582.0,count,official_match,2,OFCA Telecommunications Indicators in Hong Kong,https://www.ofca.gov.hk/filemanager/ofca/en/content_297/hktelecom-indicators_summary.htm,official_table_plus_official_index_crosscheck,Official public OFCA table retained. N/A or unavailable cells are kept as source gaps and are not estimated.
Hong Kong telecommunications market,OFCA telecommunications indicators,FY2019/20,isdn_subscriptions,ISDN subscriptions,6681.0,count,official_match,2,OFCA Telecommunications Indicators in Hong Kong,https://www.ofca.gov.hk/filemanager/ofca/en/content_297/hktelecom-indicators_summary.htm,official_table_plus_official_index_crosscheck,Official public OFCA table retained. N/A or unavailable cells are kept as source gaps and are not estimated.
Hong Kong telecommunications market,OFCA telecommunications indicators,FY2020/21,isdn_subscriptions,ISDN subscriptions,5479.0,count,official_match,2,OFCA Telecommunications Indicators in Hong Kong,https://www.ofca.gov.hk/filemanager/ofca/en/content_297/hktelecom-indicators_summary.htm,official_table_plus_official_index_crosscheck,Official public OFCA table retained. N/A or unavailable cells are kept as source gaps and are not estimated.
Hong Kong telecommunications market,OFCA telecommunications indicators,FY2021/22,isdn_subscriptions,ISDN subscriptions,5271.0,count,official_match,2,OFCA Telecommunications Indicators in Hong Kong,https://www.ofca.gov.hk/filemanager/ofca/en/content_297/hktelecom-indicators_summary.htm,official_table_plus_official_index_crosscheck,Official public OFCA table retained. N/A or unavailable cells are kept as source gaps and are not estimated.
